seq_name,class,AMP_probablity
uniprot_nonamp_564,0,2.12503271762346e-24
uniprot_nonamp_565,0,2.11626434065693e-06
uniprot_nonamp_566,0,1.53437387960769e-17
uniprot_nonamp_567,0,1.28080755530391e-05
uniprot_nonamp_568,0,3.41538097955108e-18
uniprot_nonamp_569,0,9.33084621099097e-23
uniprot_nonamp_570,0,2.61511494718959e-29
uniprot_nonamp_571,0,3.20568321887649e-10
uniprot_nonamp_572,0,1.52764050653786e-06
uniprot_nonamp_573,0,9.59931321815866e-16
uniprot_nonamp_574,0,1.4665899788005e-12
uniprot_nonamp_575,0,1.01904633640171e-23
uniprot_nonamp_576,0,1.19817354066376e-21
uniprot_nonamp_577,0,1.81708811273487e-14
uniprot_nonamp_578,0,1.52613501995802e-05
uniprot_nonamp_579,0,9.39526912215397e-14
uniprot_nonamp_580,0,1.18180145842654e-26
uniprot_nonamp_581,0,1.62175815975622e-19
uniprot_nonamp_582,0,3.19037353619933e-05
uniprot_nonamp_583,0,4.72704601156559e-12
uniprot_nonamp_584,0,1.99429678104934e-07
uniprot_nonamp_585,0,1.54369348712696e-29
uniprot_nonamp_586,0,3.69153263797659e-15
uniprot_nonamp_587,0,4.13129299658976e-07
uniprot_nonamp_588,0,5.59329821093199e-15
uniprot_nonamp_589,0,6.3317951571662e-05
uniprot_nonamp_590,0,2.92427966633722e-29
uniprot_nonamp_591,0,6.06006451195378e-21
uniprot_nonamp_592,0,7.38446679661138e-29
uniprot_nonamp_593,0,2.91017761466433e-23
uniprot_nonamp_594,0,0.017189996317029
uniprot_nonamp_595,0,1.00817964431201e-26
uniprot_nonamp_596,0,1.55228341283136e-24
uniprot_nonamp_597,0,8.45265688800278e-20
uniprot_nonamp_598,0,8.3116529666006e-19
uniprot_nonamp_599,0,7.66070576849141e-19
uniprot_nonamp_600,1,0.512720704078674
uniprot_nonamp_601,0,4.67029930353857e-12
uniprot_nonamp_602,0,3.28547258843237e-11
uniprot_nonamp_603,0,1.15144757728558e-07
uniprot_nonamp_604,0,5.1107097720493e-11
uniprot_nonamp_605,0,8.65469241412287e-12
uniprot_nonamp_606,0,0.108599446713924
uniprot_nonamp_607,0,1.68110943370194e-17
uniprot_nonamp_608,0,1.01138752928165e-09
uniprot_nonamp_609,0,6.6571715926834e-15
uniprot_nonamp_610,0,0.0453323423862457
uniprot_nonamp_611,0,1.51453459693585e-05
uniprot_nonamp_612,0,0.293179214000702
uniprot_nonamp_613,0,3.40323197109936e-19
uniprot_nonamp_614,0,4.72733332333143e-20
uniprot_nonamp_615,0,2.47412957092227e-13
uniprot_nonamp_616,0,2.38638286909065e-09
uniprot_nonamp_617,0,7.9632822973322e-21
uniprot_nonamp_618,0,8.77620376371624e-09
uniprot_nonamp_619,0,1.17323543236125e-05
uniprot_nonamp_620,0,2.11499881711672e-22
uniprot_nonamp_621,0,7.74985412503355e-19
uniprot_nonamp_622,0,1.69212713285738e-10
uniprot_nonamp_623,0,2.55877246474467e-11
uniprot_nonamp_624,0,6.27625243443397e-11
uniprot_nonamp_625,0,6.53087139923514e-09
uniprot_nonamp_626,0,0.00127073982730508
uniprot_nonamp_627,0,2.14160689182563e-08
uniprot_nonamp_628,0,2.29924738652373e-20
uniprot_nonamp_629,0,4.05912869609892e-05
uniprot_nonamp_630,0,1.77744379442981e-15
uniprot_nonamp_631,0,5.64748526498436e-27
uniprot_nonamp_632,0,1.99488385987934e-06
uniprot_nonamp_633,0,9.82668663970376e-17
uniprot_nonamp_634,0,2.74682124504425e-23
uniprot_nonamp_635,0,2.10918480470772e-19
uniprot_nonamp_636,0,5.26139505227508e-12
uniprot_nonamp_637,0,5.38246968062595e-05
uniprot_nonamp_638,0,2.01001585167782e-12
uniprot_nonamp_639,0,1.43896361351503e-28
uniprot_nonamp_640,0,2.95029035923822e-11
uniprot_nonamp_641,0,1.31853523654968e-08
uniprot_nonamp_642,0,7.00038641189263e-29
uniprot_nonamp_643,0,1.23403474938666e-11
uniprot_nonamp_644,0,1.93788146134466e-05
uniprot_nonamp_645,0,2.30174973712368e-19
uniprot_nonamp_646,0,2.52427241775877e-07
uniprot_nonamp_647,0,4.13607244697871e-22
uniprot_nonamp_648,0,7.34297923286126e-21
uniprot_nonamp_649,0,2.50882958902667e-20
uniprot_nonamp_650,0,1.01528458577488e-19
uniprot_nonamp_651,0,0.0623477697372437
uniprot_nonamp_652,0,4.47083924613582e-18
uniprot_nonamp_653,0,2.90104554961923e-11
uniprot_nonamp_654,0,5.41998599516539e-24
uniprot_nonamp_655,0,1.0620624388627e-12
uniprot_nonamp_656,0,2.94539784180891e-19
uniprot_nonamp_657,0,3.99470190259876e-09
uniprot_nonamp_658,0,1.36672666323676e-25
uniprot_nonamp_659,0,1.60262360565482e-14
uniprot_nonamp_660,0,3.97746323387551e-18
uniprot_nonamp_661,0,2.67686913492887e-26
uniprot_nonamp_662,1,0.676839470863342
uniprot_nonamp_663,1,0.531353354454041
uniprot_nonamp_664,0,1.45440281388899e-23
uniprot_nonamp_665,0,4.69674183989355e-08
uniprot_nonamp_666,0,0
uniprot_nonamp_667,0,0.000421306496718898
uniprot_nonamp_668,0,0.135065853595734
uniprot_nonamp_669,0,2.75351882306652e-20
uniprot_nonamp_670,0,0.000723362201824784
uniprot_nonamp_671,0,3.06013347155879e-21
uniprot_nonamp_672,0,1.44463143669782e-07
uniprot_nonamp_673,0,1.85156052069659e-28
uniprot_nonamp_674,0,5.3860535856853e-34
uniprot_nonamp_675,0,1.02610785634923e-21
uniprot_nonamp_676,0,1.05754472072875e-23
uniprot_nonamp_677,0,1.14466987000128e-08
uniprot_nonamp_678,0,4.00686991824207e-18
uniprot_nonamp_679,0,1.78922866189757e-20
uniprot_nonamp_680,0,1.98052525443061e-13
uniprot_nonamp_681,0,3.36637197582338e-17
uniprot_nonamp_682,0,1.13436150010193e-19
uniprot_nonamp_683,0,4.35961027478102e-13
uniprot_nonamp_684,0,3.65666035316223e-31
uniprot_nonamp_685,0,1.33253678502253e-19
uniprot_nonamp_686,0,2.09588041217482e-25
uniprot_nonamp_687,0,2.32882270514327e-24
uniprot_nonamp_688,0,1.55382525724783e-22
uniprot_nonamp_689,0,1.48437031555204e-08
uniprot_nonamp_690,0,7.84181422054664e-13
uniprot_nonamp_691,0,0.0113440155982971
uniprot_nonamp_692,0,4.94175027373012e-18
uniprot_nonamp_693,0,5.55708879403497e-19
uniprot_nonamp_694,0,8.69219704389852e-23
uniprot_nonamp_695,0,2.1393082601087e-23
uniprot_nonamp_696,0,1.76790414244348e-28
uniprot_nonamp_697,0,8.1414918006611e-15
uniprot_nonamp_698,0,2.67572155512703e-29
uniprot_nonamp_699,0,3.04553857688461e-08
uniprot_nonamp_700,0,4.75842728186614e-23
uniprot_nonamp_701,0,2.36664691750238e-13
uniprot_nonamp_702,0,1.83887781940885e-19
uniprot_nonamp_703,0,2.52543860226439e-22
uniprot_nonamp_704,0,0.395835191011429
uniprot_nonamp_705,0,4.18621851849821e-07
uniprot_nonamp_706,0,9.87199666670526e-25
uniprot_nonamp_707,0,4.9453775345283e-23
uniprot_nonamp_708,0,2.76768190587973e-07
uniprot_nonamp_709,0,2.04405485197063e-22
uniprot_nonamp_710,0,8.48135282550594e-24
uniprot_nonamp_711,0,5.71831095350321e-26
uniprot_nonamp_712,0,1.09871141673805e-17
uniprot_nonamp_713,0,2.17143100375572e-12
uniprot_nonamp_714,0,6.61914207470838e-21
uniprot_nonamp_715,0,4.13752277381718e-05
uniprot_nonamp_716,0,1.70714659784327e-17
uniprot_nonamp_717,0,3.11559895075893e-22
uniprot_nonamp_718,0,4.82864995817595e-13
uniprot_nonamp_719,0,2.50914844457384e-10
uniprot_nonamp_720,0,7.87505235429438e-26
uniprot_nonamp_721,0,2.19134123617649e-18
uniprot_nonamp_722,0,7.88887564214663e-13
uniprot_nonamp_723,0,0.426135808229446
uniprot_nonamp_724,0,2.10362072406616e-15
uniprot_nonamp_725,0,3.68285679730462e-10
uniprot_nonamp_726,0,2.11110388957824e-16
uniprot_nonamp_727,0,3.14661437097324e-13
uniprot_nonamp_728,0,2.09204910339711e-11
uniprot_nonamp_729,0,1.51023581627366e-15
uniprot_nonamp_730,0,0.000239645742112771
uniprot_nonamp_731,0,6.4396162148547e-22
uniprot_nonamp_732,0,2.05666312115547e-22
uniprot_nonamp_733,0,4.56731072517869e-07
uniprot_nonamp_734,0,1.16119296752839e-16
uniprot_nonamp_735,0,3.80550164947799e-13
uniprot_nonamp_736,0,5.97125447551335e-22
uniprot_nonamp_737,0,1.00178282546576e-23
uniprot_nonamp_738,0,5.51061407315201e-31
uniprot_nonamp_739,0,0.0247579235583544
uniprot_nonamp_740,0,6.32343751036508e-19
uniprot_nonamp_741,0,1.41324469488113e-11
uniprot_nonamp_742,0,1.67867142408795e-09
uniprot_nonamp_743,0,4.08663825747198e-22
uniprot_nonamp_744,1,0.634686708450317
uniprot_nonamp_745,0,8.1756411536571e-13
uniprot_nonamp_746,0,6.09904271184347e-12
uniprot_nonamp_747,0,3.7021567550255e-05
uniprot_nonamp_748,0,2.1529758996011e-27
uniprot_nonamp_749,0,1.21474916182195e-31
uniprot_nonamp_750,0,0.00980821438133717
uniprot_nonamp_751,0,0.377398610115051
uniprot_nonamp_752,0,0.205787092447281
uniprot_nonamp_753,0,5.05459452071477e-09
uniprot_nonamp_754,0,5.19264231613192e-09
uniprot_nonamp_755,0,6.07860246512604e-12
uniprot_nonamp_756,0,8.10572572858417e-16
uniprot_nonamp_757,0,1.90082284370486e-25
uniprot_nonamp_758,0,8.07441692068554e-20
uniprot_nonamp_759,0,2.56005223793348e-18
uniprot_nonamp_760,0,2.73545465792613e-12
uniprot_nonamp_761,0,8.51267805029016e-21
uniprot_nonamp_762,0,3.40864420023124e-11
uniprot_nonamp_763,0,1.59988413169681e-14
uniprot_nonamp_764,0,6.63915016713146e-12
uniprot_nonamp_765,0,1.29307241997223e-11
uniprot_nonamp_766,0,1.67285652832253e-14
uniprot_nonamp_767,0,2.57297672820947e-17
uniprot_nonamp_768,0,1.00147454328475e-28
uniprot_nonamp_769,0,1.12901639469293e-20
uniprot_nonamp_770,0,1.98216740691213e-26
uniprot_nonamp_771,0,6.6849043407342e-24
uniprot_nonamp_772,0,0.00157286424655467
uniprot_nonamp_773,0,3.8129616131144e-10
uniprot_nonamp_774,0,3.78333445188803e-20
uniprot_nonamp_775,0,1.20178741958021e-10
uniprot_nonamp_776,0,2.23475540996073e-20
uniprot_nonamp_777,0,1.89806851736536e-26
uniprot_nonamp_778,0,3.40785008047346e-23
uniprot_nonamp_779,0,7.475914620751e-26
uniprot_nonamp_780,0,6.54895836321565e-24
uniprot_nonamp_781,0,1.4800871783299e-23
uniprot_nonamp_782,0,6.660743255998e-18
uniprot_nonamp_783,0,1.50641248239554e-26
uniprot_nonamp_784,0,6.65868546320076e-33
uniprot_nonamp_785,0,5.36005299786604e-23
uniprot_nonamp_786,0,3.83435281037237e-06
uniprot_nonamp_787,0,8.02640788606368e-05
uniprot_nonamp_788,0,0.000273069774266332
uniprot_nonamp_789,0,9.50229295995086e-05
uniprot_nonamp_790,0,7.70115752577435e-22
uniprot_nonamp_791,0,2.01074779149798e-20
uniprot_nonamp_792,0,6.28173212600248e-24
uniprot_nonamp_793,0,2.9685231233989e-18
uniprot_nonamp_794,0,3.23224398841629e-21
uniprot_nonamp_795,0,3.80222127205343e-06
uniprot_nonamp_796,0,5.26558007103711e-20
uniprot_nonamp_797,0,2.09054968263564e-22
uniprot_nonamp_798,0,4.8135047380285e-13
uniprot_nonamp_799,0,7.84987434093308e-22
uniprot_nonamp_800,0,4.14331225392815e-26
uniprot_nonamp_801,0,9.13176700123586e-05
uniprot_nonamp_802,0,0
uniprot_nonamp_803,0,4.86276667288621e-06
uniprot_nonamp_804,0,1.08815338162712e-19
uniprot_nonamp_805,0,1.1353723857412e-15
uniprot_nonamp_806,0,4.02359840536004e-17
uniprot_nonamp_807,0,1.95584867745957e-11
uniprot_nonamp_808,0,2.37129013267442e-22
uniprot_nonamp_809,1,0.582781732082367
uniprot_nonamp_810,0,1.95500324480236e-05
uniprot_nonamp_811,0,4.69682854600251e-05
uniprot_nonamp_812,0,0.0044495495967567
uniprot_nonamp_813,0,3.01641277885693e-31
uniprot_nonamp_814,0,1.0335825571153e-16
uniprot_nonamp_815,0,4.33902622219793e-14
uniprot_nonamp_816,0,1.61555308345122e-26
uniprot_nonamp_817,0,8.19414136543628e-09
uniprot_nonamp_818,0,3.30668364190807e-15
uniprot_nonamp_819,0,9.50910639119229e-09
uniprot_nonamp_820,0,1.761418083269e-17
uniprot_nonamp_821,0,4.27511573157124e-32
uniprot_nonamp_822,0,8.24384380204712e-11
uniprot_nonamp_823,0,3.14644785248674e-06
uniprot_nonamp_824,0,1.33844150081223e-26
uniprot_nonamp_825,0,1.61741195401957e-30
uniprot_nonamp_826,0,9.82104508828741e-10
uniprot_nonamp_827,0,3.2556145591356e-24
uniprot_nonamp_828,0,5.91291862910056e-19
uniprot_nonamp_829,0,0.000445084297098219
uniprot_nonamp_830,0,7.17826441951884e-23
uniprot_nonamp_831,0,9.39578187341497e-38
uniprot_nonamp_832,0,7.89641268900749e-33
uniprot_nonamp_833,0,1.47207528609542e-22
uniprot_nonamp_834,0,8.72322561407124e-11
uniprot_nonamp_835,0,7.85293190067385e-14
uniprot_nonamp_836,0,1.24237176351016e-05
uniprot_nonamp_837,0,2.17580886876789e-16
uniprot_nonamp_838,0,8.68201478232133e-25
uniprot_nonamp_839,0,4.39724140689589e-20
uniprot_nonamp_840,0,3.17822713138491e-28
uniprot_nonamp_841,0,3.59308808087966e-20
uniprot_nonamp_842,0,4.07983683852346e-27
uniprot_nonamp_843,0,6.67921935208066e-13
uniprot_nonamp_844,0,1.46626275565609e-08
uniprot_nonamp_845,0,1.51174667278461e-29
uniprot_nonamp_846,0,1.91554992244123e-16
uniprot_nonamp_847,0,6.53684675833155e-11
uniprot_nonamp_848,0,5.79423306191502e-29
uniprot_nonamp_849,0,8.52222516050951e-22
uniprot_nonamp_850,0,2.60349369575324e-18
uniprot_nonamp_851,0,3.75081790017214e-26
uniprot_nonamp_852,0,8.05746904305575e-26
uniprot_nonamp_853,0,8.45467747868475e-30
uniprot_nonamp_854,0,6.68326271502746e-27
uniprot_nonamp_855,0,0.000142384873470291
uniprot_nonamp_856,0,1.61054226111866e-21
uniprot_nonamp_857,0,1.31368776534052e-12
uniprot_nonamp_858,0,0.0218985471874475
uniprot_nonamp_859,0,1.30898811789848e-08
uniprot_nonamp_860,0,3.55751762981527e-05
uniprot_nonamp_861,0,1.17280879452508e-10
uniprot_nonamp_862,0,2.07930094569516e-17
uniprot_nonamp_863,0,0.161983266472816
uniprot_nonamp_864,0,6.35240762948386e-17
uniprot_nonamp_865,0,2.16743173950817e-05
uniprot_nonamp_866,0,4.06521995469193e-26
uniprot_nonamp_867,0,0.000560737506020814
uniprot_nonamp_868,0,2.45071324345147e-12
uniprot_nonamp_869,0,4.76343329472084e-18
uniprot_nonamp_870,0,2.00130115574109e-16
uniprot_nonamp_871,0,7.53081905629425e-17
uniprot_nonamp_872,0,2.21188176576036e-20
uniprot_nonamp_873,0,1.63585884916447e-16
uniprot_nonamp_874,0,0.000209628880838864
uniprot_nonamp_875,0,4.85084508896449e-19
uniprot_nonamp_876,0,6.91643657066187e-19
uniprot_nonamp_877,0,1.34663439253779e-13
uniprot_nonamp_878,0,3.79118340069948e-18
uniprot_nonamp_879,0,3.08014335814732e-07
uniprot_nonamp_880,0,2.29129595132686e-21
uniprot_nonamp_881,0,4.74866891469638e-24
uniprot_nonamp_882,0,1.08289657707643e-15
uniprot_nonamp_883,0,2.94719211524352e-05
uniprot_nonamp_884,0,3.54503600953626e-12
uniprot_nonamp_885,0,7.86239741314016e-23
uniprot_nonamp_886,0,8.47442800726469e-25
uniprot_nonamp_887,0,1.07592903891216e-31
uniprot_nonamp_888,0,0.1554796397686
uniprot_nonamp_889,0,3.11508648619407e-38
uniprot_nonamp_890,0,7.14175785533493e-20
uniprot_nonamp_891,0,6.15293570849782e-29
uniprot_nonamp_892,0,6.35947521702635e-21
uniprot_nonamp_893,0,1.19466480978658e-12
uniprot_nonamp_894,0,1.19809972852658e-22
uniprot_nonamp_895,0,3.36606717610266e-07
uniprot_nonamp_896,0,0.0504621304571629
uniprot_nonamp_897,0,1.23160281886164e-12
uniprot_nonamp_898,0,1.74758381839629e-17
uniprot_nonamp_899,0,0.00373634835705161
uniprot_nonamp_900,0,1.68476484628779e-29
uniprot_nonamp_901,0,2.88541621748253e-23
uniprot_nonamp_902,0,5.62656072100297e-20
uniprot_nonamp_903,0,4.17732103001143e-19
uniprot_nonamp_904,0,1.82187782931474e-32
uniprot_nonamp_905,0,0.0315363369882107
uniprot_nonamp_906,0,1.07727434098492e-19
uniprot_nonamp_907,0,9.80756545854861e-14
uniprot_nonamp_908,0,3.50245077385125e-09
uniprot_nonamp_909,0,1.46800370643562e-15
uniprot_nonamp_910,0,2.73449948509148e-20
uniprot_nonamp_911,0,8.17988380810433e-28
uniprot_nonamp_912,0,2.29697224887975e-24
uniprot_nonamp_913,0,1.63857480101753e-13
uniprot_nonamp_914,0,8.00448946276927e-21
uniprot_nonamp_915,0,1.51843869509311e-15
uniprot_nonamp_916,0,1.81273426174203e-13
uniprot_nonamp_917,0,1.80880036968444e-13
uniprot_nonamp_918,0,1.40220990942908e-05
uniprot_nonamp_919,1,0.518208920955658
uniprot_nonamp_920,0,5.72321085849192e-22
uniprot_nonamp_921,0,1.74048182088882e-06
uniprot_nonamp_922,0,0.00025406529312022
uniprot_nonamp_923,0,1.23664278635035e-34
uniprot_nonamp_924,0,1.89420310735572e-29
uniprot_nonamp_925,0,1.5609067531841e-06
uniprot_nonamp_926,0,4.10703862030459e-08
uniprot_nonamp_927,0,3.27776916719813e-10
uniprot_nonamp_928,0,2.92261873368969e-21
uniprot_nonamp_929,0,4.54075999348734e-14
uniprot_nonamp_930,0,4.61207649848916e-09
uniprot_nonamp_931,0,5.50055480488442e-23
uniprot_nonamp_932,0,4.76242656421988e-10
uniprot_nonamp_933,0,1.02049031791495e-29
uniprot_nonamp_934,0,4.35970134776351e-13
uniprot_nonamp_935,0,7.12561964988367e-09
uniprot_nonamp_936,0,2.51335613046016e-16
uniprot_nonamp_937,0,9.59291646769264e-14
uniprot_nonamp_938,0,2.67034439005442e-09
uniprot_nonamp_939,0,0.0512601248919964
uniprot_nonamp_940,0,1.31277079162828e-06
uniprot_nonamp_941,0,9.10727340761047e-20
uniprot_nonamp_942,0,6.818623166331e-17
uniprot_nonamp_943,0,2.00716670630054e-22
uniprot_nonamp_944,0,2.04774210033065e-07
uniprot_nonamp_945,0,7.54755902221405e-09
uniprot_nonamp_946,0,8.61987009548315e-11
uniprot_nonamp_947,0,3.41001467514535e-12
uniprot_nonamp_948,0,4.96024377127924e-09
uniprot_nonamp_949,0,7.28168983172694e-15
uniprot_nonamp_950,0,3.18712376996674e-22
uniprot_nonamp_951,0,1.08066759664084e-16
uniprot_nonamp_952,0,3.9564055261734e-22
uniprot_nonamp_953,0,4.40635436846268e-22
uniprot_nonamp_954,0,2.93479907322269e-19
uniprot_nonamp_955,0,7.70762902287114e-13
uniprot_nonamp_956,0,5.97889636421538e-20
uniprot_nonamp_957,0,7.96779295645332e-14
uniprot_nonamp_958,0,8.96697181424714e-19
uniprot_nonamp_959,0,3.9738040970383e-20
uniprot_nonamp_960,0,2.61084969679359e-05
uniprot_nonamp_961,0,0.0102484226226807
uniprot_nonamp_962,0,1.08339845019814e-19
uniprot_nonamp_963,0,2.18021029018984e-14
uniprot_nonamp_964,0,1.33526948178919e-11
uniprot_nonamp_965,1,0.773071706295013
uniprot_nonamp_966,0,9.83657155302353e-05
uniprot_nonamp_967,0,1.90359785225167e-22
uniprot_nonamp_968,0,5.98830677427976e-14
uniprot_nonamp_969,0,2.1577550857188e-10
uniprot_nonamp_970,0,1.29824756369279e-18
uniprot_nonamp_971,0,1.60187032866691e-16
uniprot_nonamp_972,0,0.00190907984506339
uniprot_nonamp_973,0,6.78351284477685e-07
uniprot_nonamp_974,0,1.76781214043494e-14
uniprot_nonamp_975,0,9.08536003407789e-06
uniprot_nonamp_976,0,3.42332377722965e-11
uniprot_nonamp_977,0,1.80008316488029e-31
uniprot_nonamp_978,0,2.87476886740023e-09
uniprot_nonamp_979,0,4.87421857542358e-05
uniprot_nonamp_980,0,0.000310109549900517
uniprot_nonamp_981,0,1.20442139738909e-18
uniprot_nonamp_982,0,5.08058927544041e-30
uniprot_nonamp_983,0,2.76506445496017e-21
uniprot_nonamp_984,0,3.66591875128677e-13
uniprot_nonamp_985,0,2.87909357507934e-16
uniprot_nonamp_986,0,0.00219862838275731
uniprot_nonamp_987,0,1.83677043204176e-16
uniprot_nonamp_988,0,9.3480425487169e-18
uniprot_nonamp_989,0,6.89921358670192e-16
uniprot_nonamp_990,0,4.45193155169409e-18
uniprot_nonamp_991,0,1.29629688672139e-05
uniprot_nonamp_992,1,0.990967571735382
uniprot_nonamp_993,0,7.59427676993996e-12
uniprot_nonamp_994,0,1.01485212919937e-13
uniprot_nonamp_995,0,7.18685760148219e-06
uniprot_nonamp_996,0,2.13581799815565e-12
uniprot_nonamp_997,0,2.19410772234813e-20
uniprot_nonamp_998,0,1.56439446764639e-14
uniprot_nonamp_999,0,2.50767433436601e-18
uniprot_nonamp_1000,0,1.40622276489921e-07
